block_height,hash,received,confirmed,fees,gas_fee_cap,gas_price,gas_tip_cap,gas_used
20000057,8572b6d19509b59b382a59ddf156e33d43464f6e0ca32285a41bf845358cfc19,2024-06-01T22:48:11Z,2024-06-01T22:48:11Z,3650025304472544,35302782657,35302782657,35302782657,103392
20000057,c9f3898a0e7d37d3b4b007e60868efce9c0ba21f14c73b70a878b3948e7c12c5,2024-06-01T22:48:11Z,2024-06-01T22:48:11Z,2511219999628935,16452270035,16452270035,10000000000,166327
20000057,5237ab09ffce0178e225516369bcd2660ba9a939f1b553266b1d0f6ffbe284a8,2024-06-01T22:48:11Z,2024-06-01T22:48:11Z,598928700129305,7647134857,7647134857,0,117481
20000057,8fa991f715f9a3810d8894582d73a1bf38054e142be651b0222db3a5fc906f18,2024-06-01T22:48:11Z,2024-06-01T22:48:11Z,639835773527025,7647134857,7647134857,0,125505
20000057,1880c0f789d4ad740d4048aac5f636b042a9db6488f84e39c1335c7afeeaeb86,2024-06-01T22:48:11Z,2024-06-01T22:48:11Z,588222711328805,7647134857,7647134857,0,115381
20000057,51698394bfbac67c7e06bd060683854ecf5b3e13ef1d90a12cc16f05d89f80a6,2024-06-01T22:48:11Z,2024-06-01T22:48:11Z,1805033570518750,10098089905,10098089905,5000000000,178750
20000057,9f76aba79f44d2474410ab412828406308ebef994b165ba26ad312f210a20565,2024-06-01T22:48:11Z,2024-06-01T22:48:11Z,559194187409735,7782597253,7782597253,0,109687
20000057,bf5377c72acc84bb5b113afa2d47b7bfcd8c88cb6ebc1ac7b65d1412f2abfc67,2024-06-01T22:48:11Z,2024-06-01T22:48:11Z,1470154867910520,11871980780,11871980780,6773890875,123834
20000057,6f455fff4d4684ea9aa5edf1a3e3216b35e297d6dfb6bdb3f92aaf9e38dfb3c7,2024-06-01T22:48:11Z,2024-06-01T22:48:11Z,1239612846675164,11658824411,11658824411,6560734506,106324
20000057,3640c88e93779526a19a980f61269efd56d434fb34fbd4c4e2006a3593ced706,2024-06-01T22:48:11Z,2024-06-01T22:48:11Z,641288729149950,7647134857,7647134857,0,125790
20000057,fbd8aebc87544f7d8d40908ed93380f1ec4b96137498552932bca9513e924742,2024-06-01T22:48:11Z,2024-06-01T22:48:11Z,1422154156756480,9452270035,9452270035,3000000000,175616
20000057,1116d07a123eaf273bdaf55b343bef456bdeadc5b08775787af64ce541f8dc3e,2024-06-01T22:48:09.727Z,2024-06-01T22:48:11Z,1116503456243803,5964960739,5964960739,5964960739,187177
20000057,fba69883fbc40d4972988098e0f4a93d11cc199634680d3a4b3cfec2db6c9784,2024-06-01T22:48:11Z,2024-06-01T22:48:11Z,1966838232639546,6249346998,6249346998,1151257093,314727
20000057,fab95919823554154bf5c949c677d5a16438a4c78db367c8f8df5dc96a56b136,2024-06-01T22:48:11Z,2024-06-01T22:48:11Z,1847867039238365,9610824237,9610824237,2000000000,260333
20000057,d7bd934141b73aed4be20d519955ba6b2363f01748a03cd499702181f75980dc,2024-06-01T22:48:11Z,2024-06-01T22:48:11Z,482584843954362,10427277802,10427277802,5604550021,46281
20000057,6eac89ecdee13c38b7175851cbb1f56f601ec4dc3d3f36c7950fa433a583c656,2024-06-01T22:48:11Z,2024-06-01T22:48:11Z,596078867872410,7647134857,7647134857,0,116922
20000058,6c3f91f4ca3dc2b4158a7a195766f7e976ee04dc6ff241d5348d734dac748858,2024-06-01T22:48:23Z,2024-06-01T22:48:23Z,4353748076816820,40467970124,40467970124,34164112714,111270
20000058,d669dbcb4afbb50fff5932fcb97a6da5eb23ce927e0d4403a021b32ca2466100,2024-06-01T22:48:17.77Z,2024-06-01T22:48:23Z,630000000000000,30000000000,30000000000,30000000000,21000
20000058,25a35cc0de020d60f48eb30911ce199dd14b87f2626fbf705fde102f7e862cfc,2024-06-01T22:48:14.409Z,2024-06-01T22:48:23Z,2633159805464232,20613916136,20613916136,20613916136,127737
20000058,4f8d785f9a0117580f8061cb23a5df56531c8e00534f1151e3ef4a375a74bf69,2024-06-01T22:48:23Z,2024-06-01T22:48:23Z,560283868404004,6452270039,6452270039,0,112877
20000058,8aaa0a0755b49e91cc23045e49167dc4cc63951e1fd195158de74e9d6dc85e00,2024-06-01T22:48:23Z,2024-06-01T22:48:23Z,555454220167808,4963667252,4963667252,0,111904
20000058,338fd088e6deefeee7f1e28ad364397ec26c017f1a4300f57e0252230b9e294a,2024-06-01T22:48:20.491Z,2024-06-01T22:48:23Z,857437473931920,7005278429,7005278429,940900,172710
20000058,1cfac023e5f230beefed47f9483acb0ac78ba7c5dc2083ab8a01496cf49ffccd,2024-06-01T22:48:23Z,2024-06-01T22:48:23Z,4312330483529684,50820591646,50820591646,45856924394,84854
20000058,3830c6a76edfe0a13dc4aaaa58ba5ae67161701cf08ef786473b60b1c446871b,2024-06-01T22:48:17.419Z,2024-06-01T22:48:23Z,1002812516166825,15297269715,15297269715,15297269715,65555
20000058,7b1c63d723dc43bca5946a4ca5be13f1546f83c72e96e810be397e742d8b3c25,2024-06-01T22:47:54.52Z,2024-06-01T22:48:23Z,26030200000000000,70000000000,70000000000,10000000000,371860
20000058,574886d33e98024053733e75a4c29e3a322e0dcdd5c940f7e8f4e00baaa7563a,2024-06-01T22:48:23Z,2024-06-01T22:48:23Z,2598331646369172,10427277802,10427277802,5604550021,249186
20000058,698b4ffa70afc241ff816414a7d787591286d958340473211419105523afdd7d,2024-06-01T22:48:17.326Z,2024-06-01T22:48:23Z,210000000000000,10000000000,10000000000,10000000000,21000
20000058,6a7440ffc3e732f29eff7de21803955016f1d867905e5111036163b08d9257cc,2024-06-01T22:48:14.587Z,2024-06-01T22:48:23Z,464077729596404,9963667252,9963667252,5000000000,46577
20000058,9a624e90185cff4be3447ee13969c649ea4912ba08f1976ae57f199c74eee0dc,2024-06-01T22:48:17.242Z,2024-06-01T22:48:23Z,464575912959004,15196179810,15196179810,5000000000,46627
20000058,4ad950c7dc74e7b76cbd678ff6158a2eae96e517cac670951d9d9b76fd9d2fb1,2024-06-01T22:48:23Z,2024-06-01T22:48:23Z,1526922042701748,14963667252,14963667252,5000000000,153249
20000058,8842779f59b335d04b3e4a552d6b8c604b461a5f4d8705b20a0bf5f2dda7bdf2,2024-06-01T22:48:23Z,2024-06-01T22:48:23Z,1929334635675524,9963667252,9963667252,5000000000,193637
20000058,bfa58658bf5a4c153ab63aeb673931acb6102c479eac36fdb1a393e24ceff8bd,2024-06-01T22:48:23Z,2024-06-01T22:48:23Z,3102754408020696,9277596727,9277596727,4179506821,339352
20000058,414b8409a5cadd84b4aac81af287b7850da81a7e431ca3690aeb2140304f0a78,2024-06-01T22:47:56.25Z,2024-06-01T22:48:23Z,952084513464000,45337357784,45337357784,4000000000,21000
20000058,cf4c098a4f826735574b0447f09e86e786b57cf4b9b06fc59817f49cb29c0da1,2024-06-01T22:48:23Z,2024-06-01T22:48:23Z,1556898906595068,4963667252,4963667252,0,313659
20000058,4e3e60a82475a61e75f64bf1179b2606d8306dd0935167e21527da107ce9893a,2024-06-01T22:48:15.557Z,2024-06-01T22:48:23Z,1129128000000000,8000000000,8000000000,3482292114,141141
20000058,1a54efede848f210a0bcfdefaa8342c8e29505c7449b63042e106528c76c53ff,2024-06-01T22:48:14.272Z,2024-06-01T22:48:23Z,167237012292000,70000000000,70000000000,3000000000,21000
20000059,2829444fb90a7b43f493fce8e3de9af288dfd6c6bc9cfc0488276b1e9b187b5f,2024-06-01T22:48:35Z,2024-06-01T22:48:35Z,1037851277362470,22341002634,22341002634,22341002634,46455
20000059,9fc2572ceab48ff71a8eb2ccbdcc6ec0d72e817a17e323774eccabb6fd287280,2024-06-01T22:48:35Z,2024-06-01T22:48:35Z,2479940656384536,22341002634,22341002634,22341002634,111004
20000059,ac86a9569bae10b05b517cdf7d59f2270801d105c37d6fef7bf77eec533d1970,2024-06-01T22:48:35Z,2024-06-01T22:48:35Z,1037851277362470,22341002634,22341002634,22341002634,46455
20000059,799fbc6bb8bcef58a9b923ca52aaaff54f2769f5be0c8ab285da10ce644eae69,2024-06-01T22:48:35Z,2024-06-01T22:48:35Z,2293795422438048,22341002634,22341002634,22341002634,102672
20000059,1c07639bcdfe1ecb53ea981d1a23cc0f9495f7a5eeb03ffd5dd0dd1ff385526e,2024-06-01T22:48:35Z,2024-06-01T22:48:35Z,1037583185330862,22341002634,22341002634,22341002634,46443
20000059,adf93b8de770d72a1acf1cfc4f56d68b0de8df0235769c849e7f8054d41f3557,2024-06-01T22:48:35Z,2024-06-01T22:48:35Z,2293572012411708,22341002634,22341002634,22341002634,102662
20000059,2fd5edbf1f58e2ebfacdc8eb4356aafaadf9caef36531640cddf7daf9056bd2f,2024-06-01T22:48:35Z,2024-06-01T22:48:35Z,584184173907299,6282141368,6282141368,0,112861
20000059,781a65eb3adf321ff46bd778b266296e1f00ae7e070de7024ef9c5423e8c1219,2024-06-01T22:48:27.489Z,2024-06-01T22:48:35Z,925290000000000,18000000000,18000000000,18000000000,51405
20000059,d91b88867bf1650577b5213e5501105ffca8ca1f3f53063dd6511a9793e04021,2024-06-01T22:48:35Z,2024-06-01T22:48:35Z,601850334809166,5176138559,5176138559,3,116274
20000059,d52143511d066fbf1e81c3950cc61a466e71f920cd5286c41b722e1d499fc500,2024-06-01T22:48:31.441Z,2024-06-01T22:48:35Z,1241031543454933,9551050364,9551050364,3000000000,151787
20000059,55a14ec6d9c1e811fb5eb63471af6410e8f61ef0a10179a8065b8558e49759e9,2024-06-01T22:48:35Z,2024-06-01T22:48:35Z,4308365843588950,38182208350,38182208350,38182208347,112837
20000059,a1c68a07d260c27ef1af91b11922d399179d81f6c118dc65ff91e31a5d48944b,2024-06-01T22:48:35Z,2024-06-01T22:48:35Z,2949786051712830,16551050362,16551050362,10000000000,194370
20000059,3cb77570bb0d5db26a7f4690c90ff9c2148585b99fb7e74ab73f301cf72d5dc4,2024-06-01T22:48:26.883Z,2024-06-01T22:48:35Z,668541677444550,10198179810,10198179810,10198179810,65555
20000059,dbc1dd59baf43baca9327cbeead987f6158f91652a94c768b71d09858e7387a7,2024-06-01T22:48:35Z,2024-06-01T22:48:35Z,1636078852961784,15176138559,15176138559,5000000000,160776
20000059,095cf6ae2b75b3ccac91d4f3d08145aaa89b19b5d8eaa833efef788636a4188c,2024-06-01T22:48:26.8Z,2024-06-01T22:48:35Z,480883603744104,10176138559,10176138559,5000000000,47256
20000059,ab59a4266e524a847424e5cc6724629cdd292c51777050aa22dd597e1c00e132,2024-06-01T22:48:35.496Z,2024-06-01T22:48:35Z,461090000000000,10000000000,10000000000,10000000000,46109
20000059,6aecf809a90fd11ce4c03dccdff9ad9997fbce3c24bfd340316e6f07218d4c10,2024-06-01T22:48:26.898Z,2024-06-01T22:48:35Z,2193286116297216,11840879866,11840879866,4422319745,228504
20000059,fe5b360e7a53b23c3d68ad111956f0ecfe01ce9abef1adfed6497836edc39391,2024-06-01T22:48:33.84Z,2024-06-01T22:48:35Z,376993572816931,102000000000,102000000000,3000000000,46109
20000059,8287b7789b01427df5f1ad3f15fb8f109cd38bfdb058908f19aa986d28d1b565,2024-06-01T22:48:23.935Z,2024-06-01T22:48:35Z,171698909739000,102000000000,102000000000,3000000000,21000
20000059,7e058e0f319db40df08c1e07ffbdc445f397974f6b6a026444162e11ee655f18,2024-06-01T22:48:23.899Z,2024-06-01T22:48:35Z,516503025049148,102000000000,102000000000,3000000000,63172
20000060,7c2f6702f7f6a76984995081266ac47100402eff4dc7794448f675e371b748bc,2024-06-01T22:48:47Z,2024-06-01T22:48:47Z,923875987950167,12458042046,12458042046,2500000000,123529
20000060,bcbed3a1de7e4c2c39d33a1c85535ed64d5ab577133e791a39ae95a18f9ac42f,2024-06-01T22:48:47Z,2024-06-01T22:48:47Z,212157389359441,12458042046,12458042046,2500000000,28367
20000060,d15b0a460c1ac7f89be4671c46394a5ab1522ab5a3699f5f802740388d31573c,2024-06-01T22:48:47Z,2024-06-01T22:48:47Z,1994931088151780,7532021023,7532021023,2553000000,264860
20000060,2dc3230d2b71b3baac37d96e9499db33d9fa7fb3dc559e63c61f167d0dbc3e36,2024-06-01T22:48:47Z,2024-06-01T22:48:47Z,588027361837323,4979021023,4979021023,0,118101
20000060,b586d48087bbaa56c67d27dc1494a7b5631a80b99cc6c862cc714ba0ef640210,2024-06-01T22:48:39.963Z,2024-06-01T22:48:47Z,987607012725056,6899843837,6899843837,17422465,197662
20000060,393fd1f09f6e7cfdc79115d13d60d7bc473e9b34b69325420d803abe922d0289,2024-06-01T22:48:47Z,2024-06-01T22:48:47Z,1655736567952866,16762369458,16762369458,11783348435,98777
20000060,bd53f6720748114c7d8e2283f2327b390fc3f8eed7ad4235758d654508208a50,2024-06-01T22:48:47Z,2024-06-01T22:48:47Z,1806341126448767,11387504829,11387504829,6211366270,161419
20000060,f699091772604d26c5eee261a5d14bbc05c24162f2392b6e96e59b601e7a59c3,2024-06-01T22:48:47Z,2024-06-01T22:48:47Z,1932719508720000,10013520000,10013520000,5034498977,193011
20000060,a4b9b94c6bf6a9758f5fea75b9c435c0a7c4cdb9d8d4f50661cdc91318edca9c,2024-06-01T22:48:47Z,2024-06-01T22:48:47Z,1873085494320924,7881468583,7881468583,2000000000,268388
20000060,aca5e84e7d41b248df60d737dbb4f7b9c9a611c1a5647cd839305bb3b8be0794,2024-06-01T22:48:42.413Z,2024-06-01T22:48:47Z,1379788168444321,200000000000,200000000000,3000000000,172927
20000060,c01efc64629337bde7e8f9b060dee220bbf5e1f4329bdfc7a45363f41046ab42,2024-06-01T22:48:47Z,2024-06-01T22:48:47Z,328907302771944,8114313673,8114313673,2000000000,47128
20000060,e41ab610f80ed971234c1c911c63a3d6d834066a3a45aabf96a565f22a2a4dcb,2024-06-01T22:48:47Z,2024-06-01T22:48:47Z,1405051407455475,8114313673,8114313673,2000000000,201325
20000060,b05b27dd9bd3cd6beafe3c87086e1057fde204d02a303c130c14ed477592a35c,2024-06-01T22:48:47Z,2024-06-01T22:48:47Z,1656219395052222,7863331941,7863331941,2000000000,237314
20000060,5cc88329512dff9b3d4995199da246319c5e71502deb6c61ac4567f4c69ed47e,2024-06-01T22:48:47Z,2024-06-01T22:48:47Z,1345645980507699,8114313673,8114313673,2000000000,192813
20000060,c3bfced8b1858137247ad641c83716acef67d9bc7d6acd34aa5d09ebf8efb66b,2024-06-01T22:48:47Z,2024-06-01T22:48:47Z,1334674959459543,7881468583,7881468583,2000000000,191241
20000060,15ae64a1f25a12f216d01c2566ebce28ac4fccb1bd4ab195f144668f75d1f3be,2024-06-01T22:48:26.694Z,2024-06-01T22:48:47Z,9172424915196450,5158699089,5158699089,1000000000,1778050
20000060,a8b7b141e4c11b6d861defe4b5168a5c35e437a19ea5eff10765a5d400abd7fa,2024-06-01T22:48:47Z,2024-06-01T22:48:47Z,719692593769535,9929334504,9929334504,0,144545
20000060,e4a9b48377143aa5ccacd4fb42c855a50223d15058d840419e4f3fbc16057304,2024-06-01T22:48:47Z,2024-06-01T22:48:47Z,1849014850812597,10540628621,10540628621,2000000000,264939
20000060,e2577f27cfb1a884afd0bcd7bca26b387f7cbbfe715c5a36f55afe6d8d210e3b,2024-06-01T22:48:47Z,2024-06-01T22:48:47Z,1321487396424240,6212566270,6212566270,6212566270,212712
20000060,6bffe283adde259cb1bf47902ac06f6d71982a88af955ce226dd86603e46c733,2024-06-01T22:48:39.328Z,2024-06-01T22:48:47Z,537174500000000,8500000000,8500000000,8500000000,63197
20000061,40574468dd541e0c3d645e11419997a26bcd86e395d96c6dc10dfbc7754bd70c,2024-06-01T22:48:52.316Z,2024-06-01T22:48:59Z,16967359384948224,10000000000,10000000000,1000000000,2819712
20000061,c981e9adef4532c7fb9da4140d9a9d41719680b1487b70e38e523fd4af7889b6,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1284140754707736,10017408652,10017408652,99892844,250941
20000061,41157a55b67478a69c3b0aa5fec96aae1b570f366ba25537a1821f55fd4b6137,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1156093878227310,10017408652,10017408652,34234870,228855
20000061,acfd4b6ef1b1daaf897f9c32d334bd9a8e29f2617859b2119728530142c08f5e,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1183613002187265,10017408652,10017408652,44465633,233829
20000061,0d9abcac2c951ec534bb5d89979921da745cd39807f36691f7be58f9a7c21d13,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1178873394749460,10017408652,10017408652,24196088,233829
20000061,f955a674d8e23a9ac3d05ab044ad3c1dd079b8efaf08725dffc107f605a62a10,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1184667585474663,10017408652,10017408652,48975695,233829
20000061,efd46d74365f5f3b7d8860a584995e35e42cda2c619888fd4ba24136bd9b97af,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1181807220088296,10017408652,10017408652,36742972,233829
20000061,49720b7abfca08a43c37a17d7c1b737bca593ac9bd73548800d7fe5f156a28f5,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1173559861513683,10017408652,10017408652,1472075,233829
20000061,d7e0b8e500706f09b62bb21dd294f4f73728acab6ef102811e1f2cc86a565bec,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1186210110492495,10017408652,10017408652,55572503,233829
20000061,5714e46a09cfe8a4e7c8f72a24e939dd80e4e3ee10b1097b155fb34884a2ac75,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1159907739152337,10017408652,10017408652,51165607,228843
20000061,efece959bfe4f5ce30ed360a101a8644371bf43411c304aa5b0256cddd0e395b,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1195692385488228,10017408652,10017408652,96124680,233829
20000061,1e440f6f669918e87b1ec8d18f05261a4fe6498324aae9f1e699ffb5b9bd4856,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1188070185346974,10017408652,10017408652,63527354,233829
20000061,57ddd23f7ea105713a61b9adbc442044895b454eef658e08af8a4bff01b65c46,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1176888801977388,10017408652,10017408652,15708720,233829
20000061,eb32852f09c7c4b39572d4ab72c9c8ed7ba32fb4de1033d0a1443b99bc160dcd,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1194311145344652,10017408652,10017408652,89955520,233841
20000061,f802ba18305553c41960fcd62f38a490f9d710014532733d36802b51678413c4,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1179135137103258,10017408652,10017408652,25056686,233841
20000061,db9310e23d4b0cb5c13d8efa5a5c9c791960e9eb5db74e53a43098ac0d076f4b,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1180450938465990,10017408652,10017408652,30942658,233829
20000061,39aba2f005c2f83d69c040874f2349c4f9775b09bb44ebd84e8be73c4863ba82,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1187096465973501,10017408652,10017408652,59363117,233829
20000061,19c2eb3bb8c4ca043384344aa89b4e038f98478cfbf58f1d5120ebb29338d899,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1125637093535688,10017408652,10017408652,92318364,220293
20000061,38a72be53a2a2f9e8dbad0e26ffbd9f9264fe077e58635b445fd788be4e661da,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1156425766452063,10017408652,10017408652,35420137,228867
20000061,7b0b3b5883a838e4c8b1b84f73c09ce128cedeb473fd3a86fb064af55609ddae,2024-06-01T22:48:59Z,2024-06-01T22:48:59Z,1153362559257855,10017408652,10017408652,22035913,228867
20000062,3ba3ba4ba26b2b44fe554cdab93dc0af6ac94e1164d881b527dd9534bb2c93f5,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,25880504860604770,93519149517,93519149517,80000000000,303013
20000062,9a4d678a28855e3d7ded5dbabfe8afe491e496613112ef938c414bf3ec110d69,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,23427343245075760,93519149517,93519149517,80000000000,274291
20000062,61965122891789f0d3030d71b7376eb2120420b888ab4ae960845b6fe9b1f9d0,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,22976290167587820,93519149517,93519149517,80000000000,269010
20000062,f19c2deb43745bc6e3b1386867a1ba8650ed84000d4870adb5e518a321babb4a,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,21620824850463480,93519149517,93519149517,80000000000,253140
20000062,6bd62f9a709cf41a8ea4dcdee6ac5f6ba07614ffeccbf44f401e960876d4bfb1,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,22976290167587820,93519149517,93519149517,80000000000,269010
20000062,e31a6f4466df609c78abe74d82baa93e3da3c3fc400e668aee8ec575fe1f4111,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,22976290167587820,93519149517,93519149517,80000000000,269010
20000062,844a96c170bd3458e3cbb27528848deddc112bed47aa2f68ee2268ad1162d96b,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,22976290167587820,93519149517,93519149517,80000000000,269010
20000062,0a46096f76bae8fe472f91c89f3bdf0ea88db9b39ec7b17e8d602c41688f76f9,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,22976290167587820,93519149517,93519149517,80000000000,269010
20000062,b22b037384e63bbb5d17cd66edf3cb640b9de5be97966c23dadc94fe97d6cf72,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,22976290167587820,93519149517,93519149517,80000000000,269010
20000062,6b921b2f65e6f071b637e3dd4bb15855ab94dc0d6873628b9787198e6c2a1c65,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,22976290167587820,93519149517,93519149517,80000000000,269010
20000062,7e049b7a9c811c4928b5ec4effc6b040d27603179cabf7925b86e08292a29490,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,22976290167587820,93519149517,93519149517,80000000000,269010
20000062,62c2fab371b56b96c7f42d94834cf66e5ed17062de1446baf19fe54b8046f250,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,22976290167587820,93519149517,93519149517,80000000000,269010
20000062,4bebe1cdcc8bf27c8e12e5ad3c52ecf3aa9611f78ddeca36944d32f803aabc7f,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,22976290167587820,93519149517,93519149517,80000000000,269010
20000062,3e6b81c36227554c5cdccb2b3743c291b5d1f932ca2e5715ffb07b3f882c2a67,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,640873405674918,5410542982,5410542982,5410542982,118449
20000062,78ccf0d3862e83e3893c51b1beb889ed8754f4b0fc076c48a49e245a418ddd5c,2024-06-01T22:49:09.039Z,2024-06-01T22:49:11Z,975657907310744,6087860855,6087860855,1000000,180292
20000062,7c59ddcbe28e9cbccffbb67859eb2f21ef9b63f1dc339303bdafc49f64d3981f,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,19446840541214136,76844024915,76844024915,76844024915,253069
20000062,b1352175d31b219489cc6528e2891a2b798b0a92ac8af1f10049fe0473a1ebad,2024-06-01T22:49:01.953Z,2024-06-01T22:49:11Z,1649316860472614,45410542982,45410542982,30000000000,46577
20000062,d694d4a81a8d933beb2d7c58e02e026402720c58473e1668479685b73a290c77,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,3158143726147842,21847718462,21847718462,15000000000,154731
20000062,0c0e01d8702aceb03f449bd9a3942e641bb01d5aedd1c7cec0b787fd392b21a1,2024-06-01T22:49:11Z,2024-06-01T22:49:11Z,3126874774299418,25410542982,25410542982,15000000000,153199
20000062,7a12ce8ea05ad02593e832a9dddf0930ba2f50ab66528328a5051744a5702d03,2024-06-01T22:49:00.628Z,2024-06-01T22:49:11Z,1977095611875690,19958042046,19958042046,10000000000,128295
20000063,05738fa6bf74b4746460350ba6d99ac62ec0221905f5423b8cfce514d7ce3a67,2024-06-01T22:49:23Z,2024-06-01T22:49:23Z,15874469889994870,65448840067,65448840067,55000000000,262610
20000063,d36abd5830336b3aaed7d6dff16e36a86c87320ffa2a919dbb9dd535b2027684,2024-06-01T22:49:23Z,2024-06-01T22:49:23Z,7483259179066255,35448840067,35448840067,25000000000,245765
20000063,32a0be2bbcc32b1038365b6cef0689452e6683308b97fad8b22c23f58a5f7d78,2024-06-01T22:49:21.786Z,2024-06-01T22:49:23Z,638641772622000,30411512982,30411512982,30411512982,21000
20000063,37984a3e964bd1eae0ada41db169c839b983fbb99b4001afc841580173c394f2,2024-06-01T22:49:23Z,2024-06-01T22:49:23Z,638930986256420,5449384951,5449384951,0,117260
20000063,ac2b63f4c2d1da8315caf1bfff493475ff812efb1d4651af1e77e265996aba17,2024-06-01T22:49:15.083Z,2024-06-01T22:49:23Z,822560650623096,18010173643,18010173643,18010173643,45672
20000063,f3b909d9949a256cbfd8e5028db8261542e7a5da2d2a2ed81e5db2011d3301ec,2024-06-01T22:49:15.136Z,2024-06-01T22:49:23Z,822560650623096,18010173643,18010173643,18010173643,45672
20000063,089660f1915b6a268eb42f1fd80954876ec89453aeccea830898cf3a93a9cb45,2024-06-01T22:49:15.444Z,2024-06-01T22:49:23Z,378213646503000,18010173643,18010173643,18010173643,21000
20000063,c11fd307d80fb93a956e986bd43e419aac69117e6b8dd8228adeeaa788686b32,2024-06-01T22:49:15.361Z,2024-06-01T22:49:23Z,822560650623096,18010173643,18010173643,18010173643,45672
20000063,6e5bf9033321661e93d1a6687f83b584f64d301d66adceaac572cdccff9d4cdd,2024-06-01T22:49:15.617Z,2024-06-01T22:49:23Z,3054374720806503,20821085964,20821085964,10000000000,197709
20000063,e989dc0ceee22100b317b9ee22537cd0afb4b2ba3999b00c0dca0bf88f552621,2024-06-01T22:49:23Z,2024-06-01T22:49:23Z,593907220782799,5448840067,5448840067,4,108997
20000063,81ad28469170b2cf112bb9f7d93e80f2ccac77a9b6b50273de7a0dfa32efdeb8,2024-06-01T22:49:11.954Z,2024-06-01T22:49:23Z,796151853067896,6722648382,6722648382,970000,146088
20000063,153fdba38176eeb940f5ace6afbe79b5a5372d5e3017368bf9e16eabfe8a1260,2024-06-01T22:49:23Z,2024-06-01T22:49:23Z,3471669344367198,32182632927,32182632927,32182632923,107874
20000063,c823392f54a1d07a0df940cb08579252f469b3c36d77f6db7674194d353b039a,2024-06-01T22:49:23Z,2024-06-01T22:49:23Z,2090530778724891,11896188210,11896188210,5000000000,200073
20000063,c58fcd308a467152dd6bee3baba073f3aea6ea3daee694ea1c38abd20e35061a,2024-06-01T22:49:11.911Z,2024-06-01T22:49:23Z,210000000000000,10000000000,10000000000,10000000000,21000
20000063,1df9ac751daee5edbbe82259a79c07b670ef8ca04b85461d897fb25ed0f9598a,2024-06-01T22:49:12.041Z,2024-06-01T22:49:23Z,210000000000000,10000000000,10000000000,10000000000,21000
20000063,c9dc4b87a35b9da0719a811ef0f9f4050f5662c1a725e6b089f29faf8874ef0a,2024-06-01T22:49:14.143Z,2024-06-01T22:49:23Z,464914395789424,12078738447,12078738447,4431603589,47054
20000063,3ea67cb3a9e7e80a4c93cef3a4751ee2b9db810f79539116d598dcf792aafeee,2024-06-01T22:49:05.347Z,2024-06-01T22:49:23Z,518042256732000,24668678892,24668678892,4000000000,21000
20000063,81582548bd6bb1d367f2de1c359488a16faa420f92260316ee2ea8eac8f12201,2024-06-01T22:49:19.314Z,2024-06-01T22:49:23Z,658504745806470,10352137392,10352137392,3915695063,70319
20000063,77f1358410fe76c11f8913fa9e8b73aa6219f62bbe7e2582e8a32afe0de4ccd7,2024-06-01T22:49:18.664Z,2024-06-01T22:49:23Z,224097033937108,11000000000,11000000000,3000000000,26524
20000063,33d0cd33259d3bff68f06fb7e4a842dda3def76522126d7cbffe06d12a30cdbb,2024-06-01T22:49:18.73Z,2024-06-01T22:49:23Z,459507064723929,200000000000,200000000000,3000000000,54387
